Question,Answer,Type,Evidence URLs
"Which company, currently involved in an antitrust battle where it provided substantial evidence to the court as claimed by TechCrunch, is also cited by The Verge for altering the internet's appearance and for using a specific set of criteria to rank local search results?",Google,inference_query,https://www.theverge.com/2023/10/26/23931825/google-search-local-seo-thai-food-near-me-maps; https://techcrunch.com/2023/11/06/what-to-know-about-fortnite-maker-epic-games-antitrust-battle-with-google-starting-today/; https://www.theverge.com/features/23931789/seo-search-engine-optimization-experts-google-results; https://techcrunch.com/2023/12/15/news-publisher-files-class-action-antitrust-suit-against-google-citing-ais-harms-to-their-bottom-line/
"Which company, recently reported by TechCrunch, is not only facing scrutiny for potential non-compliance with GDPR due to its advertising subscription model but is also attempting to shift the oversight of teen social media usage to third parties, and has been accused of having a moderation bias that particularly affects Palestinian users?",Meta,inference_query,https://techcrunch.com/2023/11/29/beuc-cpc-meta-complaint/; https://techcrunch.com/2023/11/15/meta-seeks-legislation-that-would-require-parents-to-approve-teens-app-downloads/; https://techcrunch.com/2023/10/19/meta-instagram-palestine-israel-shadowban-censorship-moderation-bias/
"Which company, covered by both The Verge and Engadget, is known for its privacy stance in a legal context, plans to focus on Macs and new chipsets at an upcoming event, and enforces uniform terms through its store and payment system?",Apple,inference_query,https://www.theverge.com/2023/9/26/23891037/apple-eddy-cue-testimony-us-google; https://www.engadget.com/what-we-expect-at-apples-scary-fast-event-m3-powered-macbook-pros-and-new-imacs-191549274.html?src=rss; https://www.theverge.com/23996474/epic-tim-sweeney-interview-win-google-antitrust-lawsuit-district-court
"Who is the individual associated with a new venture launch and is also central to theories regarding a lack of full truthfulness with the board, as reported by TechCrunch?",Sam Altman,inference_query,https://techcrunch.com/2023/11/18/a-timeline-of-sam-altmans-firing-from-openai-and-the-fallout/; https://techcrunch.com/2023/11/17/wtf-is-going-on-at-openai-sam-altman-fired/
"Who is the individual facing a criminal trial as reported by TechCrunch, alleged by Fortune to have built his crypto exchange's success on falsehoods, and according to the same source, convinced a former colleague from Jane Street to join his ventures, and is also accused by TechCrunch of committing fraud for personal gain?",Sam Bankman-Fried,inference_query,https://techcrunch.com/2023/10/01/ftx-lawsuit-timeline/; https://fortune.com/crypto/2023/10/04/sam-bankman-fried-lawyers-opening-statements-witnesses-marc-antoine-julliard-adam-yedidia-ftx-commodities-trader-developer/; https://fortune.com/crypto/2023/10/04/sam-bankman-fried-lawyers-opening-statements-witnesses-marc-antoine-julliard-adam-yedidia-ftx-commodities-trader-developer/; https://techcrunch.com/2023/10/07/sam-altman-backs-a-teens-startup-google-unveils-the-pixel-8-and-tiktok-tests-an-ad-free-tier/
"Which company, covered by TechCrunch, has been involved in an antitrust battle where it provided extensive evidence to counter claims of hiding discovery items, spent billions to maintain its default search engine status across platforms, and has been accused of harming news publishers' revenues through anticompetitive practices?",Google,inference_query,https://techcrunch.com/2023/11/06/what-to-know-about-fortnite-maker-epic-games-antitrust-battle-with-google-starting-today/; https://techcrunch.com/2023/11/13/more-from-the-us-v-google-trial-vertical-search-pre-installs-and-the-case-of-firefox-yahoo/; https://techcrunch.com/2023/12/15/news-publisher-files-class-action-antitrust-suit-against-google-citing-ais-harms-to-their-bottom-line/
"Who is the individual that, after being prompted by Judge Lewis Kaplan, acknowledged awareness of an $8 billion financial discrepancy, is accused of instructing the transfer of $14 billion from customers to cover debts, and is alleged by the prosecution to have committed fraud for personal gain, with these allegations reported by The Verge and TechCrunch?",Sam Bankman-Fried,inference_query,https://www.theverge.com/2023/10/31/23940814/sam-bankman-fried-ftx-alameda-customer-funds-fraud-trial; https://techcrunch.com/2023/10/06/sbf-trial-the-latest-updates-from-the-ftx-collapses-courtroom-drama/; https://techcrunch.com/2023/10/07/sam-altman-backs-a-teens-startup-google-unveils-the-pixel-8-and-tiktok-tests-an-ad-free-tier/
"Considering the claims from articles published by TechCrunch, which company is implicated in ongoing legal and regulatory scrutiny for not establishing a lawful tracking basis in the EU, potentially violating GDPR, facing allegations of COPPA violations, and is accused of biased moderation practices specifically affecting Palestinian users?",Meta,inference_query,https://techcrunch.com/2023/09/28/norway-meta-ads-edpb-referral/; https://techcrunch.com/2023/11/29/beuc-cpc-meta-complaint/; https://techcrunch.com/2023/11/27/meta-turned-a-blind-eye-to-kids-on-its-platforms-for-years-unredacted-lawsuit-alleges/; https://techcrunch.com/2023/10/19/meta-instagram-palestine-israel-shadowban-censorship-moderation-bias/
"Which company, known for introducing various mobility options in Fortnite and portrayed as the underdog in a legal battle against Google, has faced layoffs affecting 16% of its workforce and lost an antitrust case, as reported by both TechCrunch and The Verge?",Epic Games,inference_query,https://techcrunch.com/2023/11/06/what-to-know-about-fortnite-maker-epic-games-antitrust-battle-with-google-starting-today/; https://techcrunch.com/2023/10/30/fortnite-is-the-latest-game-to-entice-players-with-a-portal-to-the-past/; https://techcrunch.com/2023/09/28/tech-layoffs-2023-list/; https://www.theverge.com/2023/11/7/23949849/epic-google-trial-day-one-recap-summary
"Which company is at the center of claims involving the manipulation of search results to maximize ad revenue according to 'The Age', the lack of a valid alternative for search engine services as stated by 'The Verge', and the anticompetitive siphoning off of content, readers, and ad revenue from news publishers as reported by 'TechCrunch'?",Google,inference_query,https://www.theage.com.au/technology/is-google-search-better-than-the-rest-and-is-that-fair-20231012-p5ebsk.html?ref=rss&utm_medium=rss&utm_source=rss_technology; https://www.theverge.com/2023/9/26/23891037/apple-eddy-cue-testimony-us-google; https://techcrunch.com/2023/12/15/news-publisher-files-class-action-antitrust-suit-against-google-citing-ais-harms-to-their-bottom-line/
"Which company is at the center of concerns from news publishers for anticompetitive practices, has been compared to OpenAI's GPT-3.5 in terms of product performance, and is also suspected by the public of potential foul play according to a report by 'The Age'?",Google,inference_query,https://www.theage.com.au/technology/is-google-search-better-than-the-rest-and-is-that-fair-20231012-p5ebsk.html?ref=rss&utm_medium=rss&utm_source=rss_technology; https://techcrunch.com/2023/12/07/early-impressions-of-googles-gemini-arent-great/; https://techcrunch.com/2023/12/15/news-publisher-files-class-action-antitrust-suit-against-google-citing-ais-harms-to-their-bottom-line/
"Which company, known for its efforts to make the internet easier to navigate and recently involved in a legal battle covered by TechCrunch, has been claimed to both secure its default search engine status with a multibillion-dollar expenditure and to impact news publishers' revenue through anticompetitive practices, as reported by TechCrunch and The Verge?",Google,inference_query,https://techcrunch.com/2023/11/06/what-to-know-about-fortnite-maker-epic-games-antitrust-battle-with-google-starting-today/; https://www.theverge.com/features/23931789/seo-search-engine-optimization-experts-google-results; https://techcrunch.com/2023/10/30/5-things-we-learned-so-far-about-the-google-antitrust-case/; https://techcrunch.com/2023/12/15/news-publisher-files-class-action-antitrust-suit-against-google-citing-ais-harms-to-their-bottom-line/
"Which company, recently reported by both TechCrunch and The Verge, is at the center of legal disputes involving claims of anticompetitive behavior in app distribution, search engine monopolization, and the alleged harm to news publishers' revenues?",Google,inference_query,https://techcrunch.com/2023/11/06/what-to-know-about-fortnite-maker-epic-games-antitrust-battle-with-google-starting-today/; https://www.theverge.com/23996474/epic-tim-sweeney-interview-win-google-antitrust-lawsuit-district-court; https://www.theverge.com/2023/9/26/23891037/apple-eddy-cue-testimony-us-google; https://techcrunch.com/2023/12/15/news-publisher-files-class-action-antitrust-suit-against-google-citing-ais-harms-to-their-bottom-line/
"Who is the individual under 30 that was once the richest in the world, associated with the cryptocurrency platform FTX, and is facing allegations of fraud according to TechCrunch?",Sam Bankman-Fried,inference_query,https://techcrunch.com/2023/10/02/sbf-60-minutes/; https://techcrunch.com/2023/10/01/ftx-lawsuit-timeline/; https://techcrunch.com/2023/10/07/sam-altman-backs-a-teens-startup-google-unveils-the-pixel-8-and-tiktok-tests-an-ad-free-tier/
Who is the individual associated with the FTX collapse that was portrayed as a trustworthy figure in the cryptocurrency industry by The Verge and is alleged by the prosecution to have committed fraud for personal gain according to TechCrunch?,Sam Bankman-Fried,inference_query,https://www.theverge.com/2023/9/28/23893269/ftx-sam-bankman-fried-trial-evidence-crypto; https://techcrunch.com/2023/10/07/sam-altman-backs-a-teens-startup-google-unveils-the-pixel-8-and-tiktok-tests-an-ad-free-tier/
